ownerUsername,postUrl,timestamp,likesCount,id,text,Sentimento,Pontuacao
theka_galvao,https://www.instagram.com/p/CzenVcMJZbW/,2023-11-10T20:42:43.000Z,2,17920684685807731,UBUNTU!,neutral,0
lilianrsimoes,https://www.instagram.com/p/CzenVcMJZbW/,2023-11-10T20:43:15.000Z,2,18022460146828148,Show!,positive,"0,65006"
achadinhoscariocas,https://www.instagram.com/p/CzenVcMJZbW/,2023-11-10T20:43:59.000Z,1,17973885515471807,😍😍😍,positive,"0,996442"
mar_cele,https://www.instagram.com/p/CzenVcMJZbW/,2023-11-10T20:48:31.000Z,1,18013083406978617,Que incrível 🙌,positive,"0,989675"
crochedepontoemponto,https://www.instagram.com/p/CzenVcMJZbW/,2023-11-10T21:00:45.000Z,1,17881542947965443,Que honra ❤️ adoraria esta la 👏👏👏,positive,"0,996335"
jessicafacrefotografia,https://www.instagram.com/p/CzenVcMJZbW/,2023-11-10T21:02:17.000Z,5,17993235740362211,"Ele foi ver mangueira, mas pela vestimenta é Portelense kkkkkkkkkk",neutral,0
rafa__tavares,https://www.instagram.com/p/CzenVcMJZbW/,2023-11-10T21:08:44.000Z,1,17845531383089643,Q demais!,positive,"0,634798"
jpcarioca66,https://www.instagram.com/p/CzenVcMJZbW/,2023-11-10T21:16:30.000Z,1,18103440898348424,Viva o Rei!!!👏👏👏,positive,"0,970029"
luciano.rocha.80,https://www.instagram.com/p/CzenVcMJZbW/,2023-11-10T21:22:58.000Z,1,18106063729352961,😍,positive,"0,931476"
celiardomingues,https://www.instagram.com/p/CzenVcMJZbW/,2023-11-10T21:54:53.000Z,7,18011852038971207,Foi uma honra para todos nós e uma chancela à nossa exposição que dá um destaque especial à irmã África .,positive,"0,882128"
kaiosiqueiraf,https://www.instagram.com/p/CzenVcMJZbW/,2023-11-10T22:23:56.000Z,2,18146975797306056,"Caramba, foi um evento fechado? Seria bacana presenciar esse momento. ❤️",positive,"0,930712"
cristinaalho,https://www.instagram.com/p/CzenVcMJZbW/,2023-11-10T22:29:32.000Z,1,17891047724929335,Que maravilha !!!!😍😍,positive,"0,996329"
jessicaamach,https://www.instagram.com/p/CzenVcMJZbW/,2023-11-10T22:33:35.000Z,1,17903776058860713,Sensacional 🥹🤎,positive,"0,971951"
patriciabrittoregis,https://www.instagram.com/p/CzenVcMJZbW/,2023-11-10T22:58:32.000Z,1,18040012282573314,😍👏👏👏👏👏👏,positive,"0,995569"
mirandart_art_e_sustentavel,https://www.instagram.com/p/CzenVcMJZbW/,2023-11-10T22:59:16.000Z,1,18000059489055404,Poxa fui ontem😢,negative,"-0,949363"
nenenacriativa,https://www.instagram.com/p/Czb-2jpxOxn/,2023-11-11T00:50:07.000Z,0,18020651191727926,@crabsebrae obrigada!,positive,"0,948444"
marilena_valentin,https://www.instagram.com/p/Czi6_LksziV/,2023-11-12T14:09:22.000Z,1,17952717818697615,@cristiane_villela,neutral,0
cristiane_villela,https://www.instagram.com/p/Czi6_LksziV/,2023-11-12T20:43:47.000Z,1,17980883021563265,@marilena_valentin 😍,positive,"0,954585"
lucia_onina,https://www.instagram.com/p/CzJRunmL6nX/,2023-11-14T17:19:03.000Z,0,18029510326726444,"Por favor,  preciso fazer esta oficina,  será que vocês podem repeti-la?",neutral,0
vivirfl,https://www.instagram.com/p/Czq8KFmOsg2/,2023-11-15T15:24:18.000Z,1,18312246142191939,😍😍😍😍,positive,"0,998567"
vivirfl,https://www.instagram.com/p/Czq8KFmOsg2/,2023-11-15T15:24:23.000Z,2,18015705865804939,@heli.sfernandes,positive,"0,284716"
vivirfl,https://www.instagram.com/p/Czq8KFmOsg2/,2023-11-15T15:24:27.000Z,1,17988179162270945,@renata_araujorj,neutral,0
pattyyamamoto,https://www.instagram.com/p/Czq8KFmOsg2/,2023-11-15T15:25:44.000Z,1,17897157077838303,@crabsebrae meus sábados são de vcs 😍,positive,"0,976012"
phlbrasil,https://www.instagram.com/p/Czq8KFmOsg2/,2023-11-15T16:07:03.000Z,1,17856426060038682,"Inscrição, confirmada!",neutral,0
athalitagama,https://www.instagram.com/p/Czq8KFmOsg2/,2023-11-15T16:10:40.000Z,1,17843375610106753,Já acabou os ingressos?,neutral,0
sandralopes.oficial,https://www.instagram.com/p/Czq8KFmOsg2/,2023-11-15T16:15:48.000Z,0,18211435705271152,@athalitagama corre na bio !,positive,"0,586378"
isaurinhadepaula,https://www.instagram.com/p/Czq8KFmOsg2/,2023-11-15T16:28:18.000Z,1,18031221430713606,"Caraca, não posso, não seria estandarte?😢",negative,"-0,830936"
marciaohanademiranda,https://www.instagram.com/p/Czq8KFmOsg2/,2023-11-15T16:34:36.000Z,1,18100060282365212,Gostaria de saber o nome do professor ?,neutral,0
tharsiaxc,https://www.instagram.com/p/Czq8KFmOsg2/,2023-11-15T16:37:57.000Z,2,17976949445438606,"Mais um dia de oficina, por favor 🙏",positive,"0,806293"
karinregina,https://www.instagram.com/p/Czq8KFmOsg2/,2023-11-15T17:30:43.000Z,1,18005351072285002,Acabaram as inscrições ☹️vocês vão fazer mais?,negative,"-0,746018"
hm_acessoriosrj,https://www.instagram.com/p/Czq8KFmOsg2/,2023-11-15T18:44:13.000Z,1,18038919772586615,Caramba eu nunca consigo me inscrever. 😢,negative,"-0,792202"
_erika_goncalvess,https://www.instagram.com/p/Czq8KFmOsg2/,2023-11-15T18:59:21.000Z,1,17973743309630297,Ai que máximo!! Faz uma on LINE por favor! 🙏🏼🙏🏼🙏🏼,positive,"0,844686"
imagemnaveia,https://www.instagram.com/p/Czq8KFmOsg2/,2023-11-15T19:13:11.000Z,1,17893319843927669,Puxa! Perdi! Não tem mais vaga… nunca consigo,negative,"-0,897693"
imagemnaveia,https://www.instagram.com/p/Czbi6-Sp4Dw/,2023-11-15T19:14:37.000Z,1,17985281093593922,Ainda está rolando essa exposição?,neutral,0
teacherbiapaschoal,https://www.instagram.com/p/Czbi6-Sp4Dw/,2023-11-15T21:57:55.000Z,1,17879773343976298,Já e vi esse também.,positive,"0,636356"
poliana_dutra_valente,https://www.instagram.com/p/Czq8KFmOsg2/,2023-11-15T23:07:35.000Z,1,18009253787024762,Já quero,positive,"0,279233"
poliana_dutra_valente,https://www.instagram.com/p/Czq8KFmOsg2/,2023-11-15T23:08:25.000Z,4,17902954898868258,@linacdutra @fer_nandadutra @lumiranda.psi @_valente.maria @estelaesanto bora???,neutral,0
estelaesanto,https://www.instagram.com/p/Czq8KFmOsg2/,2023-11-15T23:15:01.000Z,1,17908305062849819,@poliana_dutra_valente vou precisar ir no meu pai esse sábado,positive,"0,398623"
lumiranda.psi,https://www.instagram.com/p/Czq8KFmOsg2/,2023-11-15T23:31:59.000Z,2,18008458169081479,@poliana_dutra_valente topo!,positive,"0,962975"
poliana_dutra_valente,https://www.instagram.com/p/Czq8KFmOsg2/,2023-11-16T00:02:50.000Z,0,17995639475351772,@lumiranda.psi não consegui me inscrever. Mandei mensagem para o Crab. Te aviso amiga,negative,"-0,298638"
lumiranda.psi,https://www.instagram.com/p/Czq8KFmOsg2/,2023-11-16T00:03:58.000Z,1,18022519237840379,@poliana_dutra_valente tá bom,positive,"0,912198"
coisasdojardim,https://www.instagram.com/p/Czq8KFmOsg2/,2023-11-16T08:14:08.000Z,2,17851032864078255,@maymop,neutral,0
maymop,https://www.instagram.com/p/Czq8KFmOsg2/,2023-11-16T08:40:04.000Z,1,18001243799230821,@coisasdojardim amei 🤍,positive,"0,98628"
girodacarioca,https://www.instagram.com/p/Czq8KFmOsg2/,2023-11-16T10:36:26.000Z,1,17939903720754295,"Poxa, não consegui. Esgotado 😢",negative,"-0,88991"
ursula_hallais_,https://www.instagram.com/p/CztRrInMSv1/,2023-11-16T14:51:42.000Z,1,17934684026769640,Eu quero,positive,"0,283914"
fer_nandadutra,https://www.instagram.com/p/Czq8KFmOsg2/,2023-11-16T14:55:27.000Z,1,18015806326813877,"@poliana_dutra_valente queriaaaaaaa, mas não vou poder",negative,"-0,861615"
crabsebrae,https://www.instagram.com/p/CztRrInMSv1/,2023-11-16T15:20:53.000Z,0,17995522385142049,"@ursula_hallais_ Olá Ursula, o link para inscrição já está na nossa BIO, corre lá!! 😍",positive,"0,931476"
crabsebrae,https://www.instagram.com/p/Czbi6-Sp4Dw/,2023-11-16T15:23:26.000Z,0,17982478403574423,"@imagemnaveia Olá! Está sim, estamos abertos de Terça a sábado de 10 ás 17h. Venha nos visitar 😍",positive,"0,917287"
claudiayukbarbosa,https://www.instagram.com/p/CztRrInMSv1/,2023-11-16T16:53:28.000Z,1,"1,80209E+16",Eu quero,positive,"0,283914"
crabsebrae,https://www.instagram.com/p/CztRrInMSv1/,2023-11-16T17:42:00.000Z,0,17902510280872251,"@claudiayukbarbosa Olá, Claudia! Acesse o link da nossa BIO e se inscreva para não perder nenhuma novidade. 😍",positive,"0,692128"
fiocondutorartesustentavel,https://www.instagram.com/p/CztRrInMSv1/,2023-11-16T21:40:36.000Z,1,18046375255543844,Eu quero,positive,"0,283914"
crabsebrae,https://www.instagram.com/p/CztRrInMSv1/,2023-11-17T16:29:56.000Z,0,18015457981820972,"@fiocondutorartesustentavel Olá! Acesse o link da nossa BIO, o link para inscrição já está disponível! ❤️",positive,"0,919708"
croches.dapaula,https://www.instagram.com/p/Czwu6vzJNEN/,2023-11-17T21:06:07.000Z,1,18015328744820899,Onde tem a inscrição para que quer expor?,neutral,0
bemonnerat,https://www.instagram.com/p/Czwu6vzJNEN/,2023-11-17T21:07:35.000Z,1,18044991502549389,Ameeeeei! Já anotando na agenda 👏👏,positive,"0,905554"
_lopesluiza,https://www.instagram.com/p/Czwu6vzJNEN/,2023-11-17T21:10:06.000Z,1,18066260827415842,Eu vouu❤️,positive,"0,975488"
adriapamplona,https://www.instagram.com/p/Czwu6vzJNEN/,2023-11-17T21:14:13.000Z,1,17983406738336021,😍😍,positive,"0,977228"
launat_,https://www.instagram.com/p/Czwu6vzJNEN/,2023-11-17T21:16:55.000Z,1,18058856374490641,Coisa linda! ❤️,positive,"0,97835"
bemonnerat,https://www.instagram.com/p/Czwu6vzJNEN/,2023-11-17T21:35:47.000Z,4,17891414237933467,@spositoce @liimatati @barrosbibia @danalvesteixeira @clararouxinol @mcarolina.sampaio vamo vai ter Samba do Trabalhador!!,positive,"0,765399"
clararouxinol,https://www.instagram.com/p/Czwu6vzJNEN/,2023-11-17T21:38:26.000Z,0,18300368389134317,@bemonnerat bora!!,positive,"0,896546"
babi_correa24,https://www.instagram.com/p/Czwu6vzJNEN/,2023-11-17T21:38:29.000Z,1,17985812594526478,Que maneiro,positive,"0,961594"
mai.villela,https://www.instagram.com/p/Czwu6vzJNEN/,2023-11-17T21:38:56.000Z,1,18004395785318220,❤️❤️❤️🎄🎅🤶,positive,"0,994582"
instadamatilda,https://www.instagram.com/p/Czwu6vzJNEN/,2023-11-17T21:41:28.000Z,0,18035451736620922,Gostaria de saber se vcs vão abrir inscrição para expor artesanato.  Obrigada! ❤️,positive,"0,952489"
mcarolina.sampaio,https://www.instagram.com/p/Czwu6vzJNEN/,2023-11-17T21:46:09.000Z,0,18009640499013553,@bemonnerat lets,neutral,0
ruthveras,https://www.instagram.com/p/Czwu6vzJNEN/,2023-11-17T21:49:42.000Z,2,17979659186611625,@mardonceau @tatycastro2014,neutral,0
barrosbibia,https://www.instagram.com/p/Czwu6vzJNEN/,2023-11-17T22:18:31.000Z,1,18008648551898365,Que tudooooo 🔥🔥👏👏👏,positive,"0,978676"
carolynegomes,https://www.instagram.com/p/Czwu6vzJNEN/,2023-11-17T23:11:27.000Z,1,18231896620220170,Vai ser lindo!!!! To dentro,positive,"0,9681"
renataroqui,https://www.instagram.com/p/Czwu6vzJNEN/,2023-11-17T23:33:27.000Z,1,17969417942638774,Eu vou❤️❤️❤️❤️,positive,"0,997384"
carlaorofino21,https://www.instagram.com/p/Czwu6vzJNEN/,2023-11-17T23:52:12.000Z,1,18011114789009632,Eu vouuuu !,positive,"0,851319"
spositoce,https://www.instagram.com/p/Czwu6vzJNEN/,2023-11-18T00:18:44.000Z,1,18027295921699067,Bora,neutral,0
bagagemdefamiliaqueviaja,https://www.instagram.com/p/Czwu0TpJEgC/,2023-11-18T01:41:39.000Z,1,18007938064913635,Eu quero!👏,positive,"0,799778"
rosemotta63,https://www.instagram.com/p/Czwu0TpJEgC/,2023-11-18T02:45:22.000Z,2,18006619721297777,Quais horários?,neutral,0
gabioligon,https://www.instagram.com/p/Czwu6vzJNEN/,2023-11-18T08:07:30.000Z,1,17978471843400470,Eu vou!,positive,"0,774236"
selmacresporibeiro,https://www.instagram.com/p/Czwu0TpJEgC/,2023-11-18T09:12:33.000Z,1,17889947978943612,Oba ! 🙌❤️,positive,"0,948406"
flahribeirodz,https://www.instagram.com/p/Czwu6vzJNEN/,2023-11-18T11:51:10.000Z,1,17964097463658608,🎅🎅🎅🎅❤️,positive,"0,970144"
silvamauriliodejesus,https://www.instagram.com/p/Czwu6vzJNEN/,2023-11-18T14:55:37.000Z,1,18013083226981195,Será um evento inesquecível!🙌👏👏👏👏😂,positive,"0,983477"
veme.deiros,https://www.instagram.com/p/Czwu6vzJNEN/,2023-11-18T16:41:54.000Z,1,18038752099603422,"Espaço maravilhoso, ótimas déias 👏👏👏",positive,"0,999164"
veme.deiros,https://www.instagram.com/p/Czwu6vzJNEN/,2023-11-18T16:43:00.000Z,1,17971201295495435,Idéias.,positive,"0,867586"
hm_acessoriosrj,https://www.instagram.com/p/Czbi6-Sp4Dw/,2023-11-19T19:12:24.000Z,2,17908639910852445,"Eu fui e tive o privilégio de conversar com o artista que construiu esse desfile. Fiquei impactada, todas as peças, todos os detalhes, tanto amor envolvido. Que trabalho primoroso. 👏🏼👏🏼👏🏼",positive,"0,909944"
cavalcanteirma,https://www.instagram.com/p/Czwu6vzJNEN/,2023-11-19T19:51:43.000Z,0,17846417538099213,Tem como expor meus artesanatos nesse evento? Obrigada,positive,"0,856318"
cavalcanteirma,https://www.instagram.com/p/CzwuyOZJqCy/,2023-11-19T21:18:00.000Z,0,17974697111626211,"Aceitam expositor de artesanato,?",neutral,0
preta_cris,https://www.instagram.com/p/Czwu0TpJEgC/,2023-11-20T15:55:26.000Z,1,18027318547705578,Eu vou!,positive,"0,774236"
giovanataide,https://www.instagram.com/p/Czwu6vzJNEN/,2023-11-20T17:16:42.000Z,1,18235441594217030,vai ser TUDO 🥰🥰,positive,"0,389137"
launat_,https://www.instagram.com/p/Cz6q0kpJHO8/,2023-11-21T17:47:14.000Z,2,17943379841735526,👏👏 Victor arrasa demais!,positive,"0,992269"
imagemficticia,https://www.instagram.com/p/Cz6q0kpJHO8/,2023-11-21T17:54:32.000Z,1,18245881468174080,Melhor museólogo ❤️,positive,"0,986471"
_lopesluiza,https://www.instagram.com/p/Cz6q0kpJHO8/,2023-11-21T18:00:36.000Z,1,18005966525132891,Que legal! 🤩,positive,"0,965085"
na_bru_,https://www.instagram.com/p/Cz6q0kpJHO8/,2023-11-21T18:18:37.000Z,1,17886846341951056,👏👏👏,positive,"0,932908"
luiz_mattos01,https://www.instagram.com/p/Cz6q0kpJHO8/,2023-11-21T19:27:23.000Z,1,17862530724045763,"Que homem, que trabalho ❤️🤌👏",positive,"0,974075"
brunapelegrino1,https://www.instagram.com/p/Cz6q0kpJHO8/,2023-11-21T23:02:03.000Z,1,18058929943440786,O acervo do CRAB é uma obra prima de cuidado e respeito ao artesanato brasileiro 👏,positive,"0,818511"
cardosovitr,https://www.instagram.com/p/Cz6q0kpJHO8/,2023-11-21T23:02:33.000Z,2,18013032925988882,Muito bem cuidado ❤️,positive,"0,974546"
opazo.flor,https://www.instagram.com/p/Cz4gFNCpWLy/,2023-11-22T02:01:53.000Z,1,18133215340309331,Excelente publicação 👏👏🏾👏🏼👏🏽👏🏿👏🏻,positive,"0,996863"
jasmyn.c.silva,https://www.instagram.com/p/CzOiT09sB1k/,2023-11-22T15:13:11.000Z,1,17987201156524673,Fica até quando?,neutral,0
jasmyn.c.silva,https://www.instagram.com/p/CzHcpTAvVMs/,2023-11-22T15:13:29.000Z,1,18379994725067796,Ainda esta tendo?,neutral,0
crabsebrae,https://www.instagram.com/p/CzHcpTAvVMs/,2023-11-22T15:32:59.000Z,1,"1,79909E+16","@jasmyn.c.silva Olá, Jasmyn. Nossa exposição ainda está rolando sim, e ficará até o ano que vem. ❤️",positive,"0,889854"
jasmyn.c.silva,https://www.instagram.com/p/CzHcpTAvVMs/,2023-11-22T15:33:40.000Z,0,18077358637418001,@crabsebrae obrigada,positive,"0,877758"
crabsebrae,https://www.instagram.com/p/CzOiT09sB1k/,2023-11-22T15:33:51.000Z,1,18129092710313961,"@jasmyn.c.silva Olá, nossa exposição Bens do Brasil ficará até dia 02/12. 😍",positive,"0,931476"
jasmyn.c.silva,https://www.instagram.com/p/CzOiT09sB1k/,2023-11-22T15:34:09.000Z,0,17902494821814413,@crabsebrae obrigada,positive,"0,877758"
pripriane,https://www.instagram.com/p/Cz86blBrhJs/,2023-11-22T15:41:55.000Z,1,18080795080408324,@eu_elena_gomes,neutral,0
pripriane,https://www.instagram.com/p/Cz86blBrhJs/,2023-11-22T15:42:01.000Z,1,17886864944956456,@euzi.santuchi,positive,"0,284716"
ruthveras,https://www.instagram.com/p/Cz86blBrhJs/,2023-11-22T17:36:36.000Z,3,17923532042801030,@tatycastro2014 @mardonceau,neutral,0
renata_sicilianoesposito,https://www.instagram.com/p/CztRrInMSv1/,2023-11-22T22:48:17.000Z,1,18003251315180646,"Estive hoje no Crab. E além das belíssimas exposições, fiquei muito feliz em constatar que a loja do Crab continua firme e forte. Que ela não foi substituída por uma das filiais da Parceria Carioca. Por favor continuem com essa loja que apoia o verdadeiro artesanato e artesãos brasileiros. É outra, apesar de ter produtos feito à mão,  não é de artesão credenciado.",positive,"0,485741"
_isalice,https://www.instagram.com/p/Cz86blBrhJs/,2023-11-23T02:12:57.000Z,1,18028415554740971,vão abrir mais vagas?,neutral,0
simon.f20,https://www.instagram.com/p/Cz86blBrhJs/,2023-11-23T12:02:06.000Z,1,17904274826866807,Eu quero! Como faço para me inscrever?,positive,"0,49029"
isaurinhadepaula,https://www.instagram.com/p/Cz86blBrhJs/,2023-11-23T13:59:03.000Z,1,17996510528346339,Vai abrir extra? Não conseguimos ...,negative,"-0,897018"
crabsebrae,https://www.instagram.com/p/Cz86blBrhJs/,2023-11-23T17:05:13.000Z,0,18035711251626637,"@simon.f20 Olá! O Link está na nossa BIO, basta acessar e garantir seu ingresso. 😍",positive,"0,861303"
crabsebrae,https://www.instagram.com/p/Cz86blBrhJs/,2023-11-23T17:05:30.000Z,0,17956606289581907,"@_isalice Oii! Acabamos de abrir novas vagas, corre lá e garante seu ingresso ❤️",positive,"0,973951"
crabsebrae,https://www.instagram.com/p/Cz86blBrhJs/,2023-11-23T17:05:54.000Z,0,18027670378705347,"@isaurinhadepaula Olá!! Acabamos de abrir vagas extras, corre lá e garante seu ingresso. ❤️",positive,"0,875573"
isaurinhadepaula,https://www.instagram.com/p/Cz86blBrhJs/,2023-11-23T17:24:22.000Z,1,18007813303946176,@crabsebrae 🙌🏾🙌🏾,positive,"0,937682"
daniela_danicunha,https://www.instagram.com/p/Czwu0TpJEgC/,2023-11-23T21:39:08.000Z,1,17859828771058621,Vai ter a Mangueira nos 2 dias?,neutral,0
soniaarteinclusiva,https://www.instagram.com/p/C0AT3-ApolK/,2023-11-23T22:41:48.000Z,6,18394941169014226,Maravilhoso eu vou @artesanato.de.valor  @@luciano_de_jesus_vencedor  @@daniperinha  @soraya.rl14  @allanrochadamasceno  @terezapapa,positive,"0,975822"
arqmsalesdemelo,https://www.instagram.com/p/C0AT3-ApolK/,2023-11-24T00:56:09.000Z,1,18406380271032557,Amoooo❤️😍,positive,"0,998339"
gbrlxa,https://www.instagram.com/p/Cz6q0kpJHO8/,2023-11-24T02:58:56.000Z,2,17944322738727666,o maior museólogo do brasil!,positive,"0,591743"
brayangaspar,https://www.instagram.com/p/C0AT3-ApolK/,2023-11-24T11:01:05.000Z,1,18011032412012709,uauuuu,positive,"0,961982"
simon.f20,https://www.instagram.com/p/Cz86blBrhJs/,2023-11-24T18:18:55.000Z,0,18242698783209553,@crabsebrae não consegui me inscrever! Posso ir direto?,negative,"-0,552911"
soniaarteinclusiva,https://www.instagram.com/p/C0AT3-ApolK/,2023-11-24T19:17:30.000Z,2,18030852349669829,Estarei Expo nos dias 1⁰ e 2 😍 espero por vocês @casacriativa.art  @amaerj.art  @faerj.art  @fenig @nea_mariozz,positive,"0,949316"
pattyyamamoto,https://www.instagram.com/p/C0DQB1eLYmS/,2023-11-25T02:07:29.000Z,2,18273777337089612,@crabsebrae estou na contagem regressiva 😍 @emicmueller vamos ???,positive,"0,882006"
emicmueller,https://www.instagram.com/p/C0DQB1eLYmS/,2023-11-25T02:08:18.000Z,1,18040845514524487,Vai ser lindo! 😍,positive,"0,956107"
tayana.lucena,https://www.instagram.com/p/C0DQB1eLYmS/,2023-11-25T16:52:10.000Z,1,18314478292190333,Precisa se inscrever pras oficinas? A oficina de cartola e de cartão é para adultos também?,neutral,0
rosemotta63,https://www.instagram.com/p/C0FGmohplpJ/,2023-11-25T21:04:43.000Z,1,18039584581591348,Quando?,neutral,0
soniaarteinclusiva,https://www.instagram.com/p/C0DQB1eLYmS/,2023-11-26T13:05:32.000Z,2,17938746026757184,Eu estou na contagem regressiva 😍 espero você lá @luciano_de_jesus_vencedor @allanrochadamasceno  @terezapapa  @andressadream,positive,"0,965492"
crabsebrae,https://www.instagram.com/p/Czwu0TpJEgC/,2023-11-27T15:15:46.000Z,2,17999788055470291,@daniela_danicunha Olá Daniela! A bateria da Mangueira estará presente no sábado dia 2 às 18:30! 😍,positive,"0,843432"
crabsebrae,https://www.instagram.com/p/Czwu0TpJEgC/,2023-11-27T15:16:40.000Z,0,17875395626998539,@rosemotta63 Olá Rose! Sexta-feira nosso evento acontecerá de 12h as 20h e sábado de 10h as 20h! 😍,positive,"0,93097"
